gamma,gen_seed,line_id,component,weight,mean_Omega,mean_Lambda,cov_11,cov_12,cov_22,covariance_type,seed,bic,fit_time_seconds
0.01,42,1519,1,0.09421672267890202,0.0,0.0,197667.04910206058,252.21222588244183,2.9424314310697524,tied_shape,1004,12949.592348376153,0.1650887494906783
0.01,42,1519,2,0.9057832773211006,0.0,0.0,10.559517205331524,0.013473360131083386,0.00015718682230059868,tied_shape,1004,12949.592348376153,0.1650887494906783
0.01,42,960,1,0.09215083763278037,0.0,0.0,166832.2518628385,53.79878599839596,0.23671360871978056,tied_shape,1004,-11430.505364188173,0.1649996666237712
0.01,42,960,2,0.9078491623672189,0.0,0.0,7.350811237999846,0.002370433272296114,1.0429860148356905e-05,tied_shape,1004,-11430.505364188173,0.1649996666237712
0.01,42,2400,1,0.9058354087938962,0.0,0.0,10.291306132434014,0.009812476100930344,8.78173620711165e-05,tied_shape,1005,8120.441131021577,0.16625391598790884
0.01,42,2400,2,0.0941645912061055,0.0,0.0,194968.81453379162,185.89737866315656,1.663700093861737,tied_shape,1005,8120.441131021577,0.16625391598790884
0.01,42,674,1,0.09421672267890233,0.0,0.0,197667.04910205968,-252.2122258823546,2.9424314310693296,tied_shape,1004,12949.592348376127,0.16508833318948746
0.01,42,674,2,0.9057832773211002,0.0,0.0,10.559517205331895,-0.013473360131079262,0.0001571868223005823,tied_shape,1004,12949.592348376127,0.16508833318948746
0.01,42,1479,1,0.09421672267890228,0.0,0.0,197667.0491020597,252.21222588235386,2.942431431069304,tied_shape,1004,12949.59234837616,0.16470833402127028
0.01,42,1479,2,0.9057832773211001,0.0,0.0,10.559517205331971,0.013473360131079318,0.00015718682230058206,tied_shape,1004,12949.59234837616,0.16470833402127028
0.01,42,1801,1,0.08714260830528113,0.0,0.0,212196.70132271657,137.4846608681166,2.1317988047412806,tied_shape,1007,3700.990112444218,0.1718272091820836
0.01,42,1801,2,0.9128573916947162,0.0,0.0,7.283478967206294,0.004719049021518493,7.317225790911205e-05,tied_shape,1007,3700.990112444218,0.1718272091820836
0.01,42,1015,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16032433323562145
0.01,42,1015,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16032433323562145
0.01,42,1224,1,0.09505178979462676,0.0,0.0,165227.82249054877,-41.12120038450993,0.24998309155731444,tied_shape,1004,600.8557783965412,0.18667079135775566
0.01,42,1224,2,0.9049482102053702,0.0,0.0,15.446585710968373,-0.0038442808039400953,2.33700668073247e-05,tied_shape,1004,600.8557783965412,0.18667079135775566
0.01,42,3188,1,0.09505178979462683,0.0,0.0,165227.82249054866,41.12120038450995,0.24998309155731382,tied_shape,1004,600.8557783965255,0.19997658301144838
0.01,42,3188,2,0.9049482102053701,0.0,0.0,15.446585710968359,0.0038442808039400958,2.3370066807324638e-05,tied_shape,1004,600.8557783965255,0.19997658301144838
0.01,42,129,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16136750020086765
0.01,42,129,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16136750020086765
0.01,42,2895,1,0.08714260830528094,0.0,0.0,212196.7013227172,137.48466086813596,2.131798804741341,tied_shape,1007,3700.990112444228,0.17190637532621622
0.01,42,2895,2,0.9128573916947165,0.0,0.0,7.283478967206251,0.004719049021519115,7.317225790911347e-05,tied_shape,1007,3700.990112444228,0.17190637532621622
0.01,42,2323,1,0.09421672267890224,0.0,0.0,197667.0491020599,252.21222588237592,2.942431431069417,tied_shape,1004,12949.592348376129,0.1649885419756174
0.01,42,2323,2,0.9057832773211004,0.0,0.0,10.559517205331819,0.01347336013108029,0.0001571868223005857,tied_shape,1004,12949.592348376129,0.1649885419756174
0.01,42,2193,1,0.09421672267890151,0.0,0.0,197667.04910206227,252.21222588233982,2.9424314310698936,tied_shape,1004,12949.592348377237,0.1645714584738016
0.01,42,2193,2,0.9057832773211013,0.0,0.0,10.5595172053315,0.013473360131077793,0.00015718682230060453,tied_shape,1004,12949.592348377237,0.1645714584738016
0.01,42,511,1,0.08714260830528098,0.0,0.0,212196.70132271707,-137.48466086814145,2.13179880474134,tied_shape,1007,3700.9901124442135,0.17146254144608974
0.01,42,511,2,0.9128573916947165,0.0,0.0,7.283478967206258,-0.004719049021519311,7.317225790911355e-05,tied_shape,1007,3700.9901124442135,0.17146254144608974
0.01,42,1261,1,0.09215083763278054,0.0,0.0,166832.25186283825,53.79878599841254,0.2367136087197915,tied_shape,1004,-11430.505364188086,0.16533666756004095
0.01,42,1261,2,0.9078491623672187,0.0,0.0,7.350811237999859,0.0023704332722968525,1.0429860148357421e-05,tied_shape,1004,-11430.505364188086,0.16533666756004095
0.01,42,1883,1,0.074465500145856,0.0,0.0,127509.70690967546,1.704925942238632e-12,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.1604859996587038
0.01,42,1883,2,0.9255344998541418,0.0,0.0,0.5802863520635386,7.758979920336366e-18,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.1604859996587038
0.01,42,3156,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16025062464177608
0.01,42,3156,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16025062464177608
0.01,42,3073,1,0.9018254743882417,0.0,0.0,18.405172648925923,0.01358850757549586,4.3718056746100566e-05,tied_shape,1000,5568.36663668553,0.17461495846509933
0.01,42,3073,2,0.09817452561175705,0.0,0.0,166851.00444548565,123.18581200697872,0.3963234586075617,tied_shape,1000,5568.36663668553,0.17461495846509933
0.01,42,1410,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16025391686707735
0.01,42,1410,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16025391686707735
0.01,42,1441,1,0.09744518757848368,0.0,0.0,158521.38725731475,-93.29083181295151,0.2681468825988691,tied_shape,1007,1094.7223047821317,0.1851647924631834
0.01,42,1441,2,0.9025548124215165,0.0,0.0,16.243746206608822,-0.009559546642833754,2.7477111968236147e-05,tied_shape,1007,1094.7223047821317,0.1851647924631834
0.01,42,1291,1,0.09744518757848364,0.0,0.0,158521.38725731478,-93.29083181295152,0.26814688259886904,tied_shape,1007,1094.722304782115,0.18502849992364645
0.01,42,1291,2,0.9025548124215166,0.0,0.0,16.243746206608837,-0.00955954664283376,2.7477111968236164e-05,tied_shape,1007,1094.722304782115,0.18502849992364645
0.01,42,1240,1,0.074465500145856,0.0,0.0,127509.70690967546,-2.3245686334900073e-11,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16032491717487574
0.01,42,1240,2,0.9255344998541418,0.0,0.0,0.5802863520635386,-1.0578923637592373e-16,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16032491717487574
0.01,42,2103,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16020737495273352
0.01,42,2103,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16020737495273352
0.01,42,60,1,0.923989366630708,0.0,0.0,2.681419726191266,0.00025927610816811765,1.426961441568563e-06,tied_shape,1009,-37228.673248432555,0.16253466624766588
0.01,42,60,2,0.07601063336928882,0.0,0.0,130344.19454753806,12.603448521875698,0.0693647987798763,tied_shape,1009,-37228.673248432555,0.16253466624766588
0.01,42,766,1,0.9239893666307089,0.0,0.0,2.681419726191219,0.00025927610816793025,1.4269614415684725e-06,tied_shape,1009,-37228.67324843321,0.16221720818430185
0.01,42,766,2,0.07601063336928766,0.0,0.0,130344.19454753748,12.603448521866751,0.06936479877987278,tied_shape,1009,-37228.67324843321,0.16221720818430185
0.01,42,2855,1,0.9239893666307096,0.0,0.0,2.681419726191304,-0.00025927610816803677,1.4269614415685586e-06,tied_shape,1009,-37228.67324843266,0.16264245845377445
0.01,42,2855,2,0.07601063336928736,0.0,0.0,130344.19454753987,-12.603448521871762,0.06936479877987606,tied_shape,1009,-37228.67324843266,0.16264245845377445
0.01,42,2794,1,0.074465500145856,0.0,0.0,127509.70690967546,2.6952822947864728e-11,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.1604613745585084
0.01,42,2794,2,0.9255344998541418,0.0,0.0,0.5802863520635386,1.2266011494568072e-16,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.1604613745585084
0.01,42,587,1,0.09805785781105018,0.0,0.0,180215.2024350619,61.646418335821345,0.6773788661847805,tied_shape,1004,10638.417303909568,0.17337112501263618
0.01,42,587,2,0.9019421421889515,0.0,0.0,17.712969958852366,0.006059095688371326,6.657813184110231e-05,tied_shape,1004,10638.417303909568,0.17337112501263618
0.01,42,3003,1,0.09805785781105011,0.0,0.0,180215.20243506195,-61.64641833582044,0.677378866184779,tied_shape,1004,10638.417303909553,0.1682403339073062
0.01,42,3003,2,0.9019421421889516,0.0,0.0,17.712969958852376,-0.006059095688371238,6.657813184110219e-05,tied_shape,1004,10638.417303909553,0.1682403339073062
0.01,42,2293,1,0.9018254743882416,0.0,0.0,18.405172648925692,-0.013588507575495788,4.371805674610086e-05,tied_shape,1000,5568.366636685512,0.17913708370178938
0.01,42,2293,2,0.09817452561175709,0.0,0.0,166851.00444548615,-123.18581200697997,0.39632345860757046,tied_shape,1000,5568.366636685512,0.17913708370178938
0.01,42,2082,1,0.8961278587931132,0.0,0.0,30.062442294285315,0.00011468307004013374,0.0001215036330885982,tied_shape,1009,19975.080617303942,0.17698641680181026
0.01,42,2082,2,0.10387214120688773,0.0,0.0,171264.1727047715,0.6533434948963054,0.6921998884135432,tied_shape,1009,19975.080617303942,0.17698641680181026
0.01,42,978,1,0.1006557628265847,0.0,0.0,137772.85534685606,0.18304266562863353,0.12807031862166354,tied_shape,1008,-139.0518424972085,0.2109341248869896
0.01,42,978,2,0.8993442371734136,0.0,0.0,17.88706671996552,2.3764451745279308e-05,1.6627385186041393e-05,tied_shape,1008,-139.0518424972085,0.2109341248869896
0.01,42,1895,1,0.10065576282658467,0.0,0.0,137772.85534685617,-0.18304266562863833,0.12807031862166388,tied_shape,1008,-139.0518424971661,0.20927379187196493
0.01,42,1895,2,0.8993442371734136,0.0,0.0,17.887066719965564,-2.3764451745279972e-05,1.6627385186041464e-05,tied_shape,1008,-139.0518424971661,0.20927379187196493
0.01,42,1302,1,0.07620285610632209,0.0,0.0,248473.52388630476,-366.68279937936586,22.37469319556044,tied_shape,1004,6418.771814120799,0.1794693749397993
0.01,42,1302,2,0.923797143893678,0.0,0.0,3.029106000567192,-0.004470178755999175,0.0002727667574374416,tied_shape,1004,6418.771814120799,0.1794693749397993
0.01,42,1819,1,0.10019022580857484,0.0,0.0,182659.62368925274,105.54627146309285,1.3497096304930714,tied_shape,1002,17734.208449441943,0.16981741692870855
0.01,42,1819,2,0.899809774191427,0.0,0.0,19.530059545709083,0.011285060840859831,0.00014431163779134425,tied_shape,1002,17734.208449441943,0.16981741692870855
0.01,42,627,1,0.911507204303726,0.0,0.0,9.310626175060188,0.02305466108615852,0.00024408015496871544,tied_shape,1008,13423.96405055497,0.17692249920219183
0.01,42,627,2,0.08849279569627455,0.0,0.0,211840.22078170947,524.5516684604443,5.553438935773006,tied_shape,1008,13423.96405055497,0.17692249920219183
0.01,42,851,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16711320914328098
0.01,42,851,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16711320914328098
0.01,42,2431,1,0.09109539091948571,0.0,0.0,191303.11938755348,1672.81278140547,15.2113369147012,tied_shape,1007,-1699.658144442872,0.19188375025987625
0.01,42,2431,2,0.9089046090805127,0.0,0.0,9.060817943819185,0.0792305536623409,0.0007204647519990783,tied_shape,1007,-1699.658144442872,0.19188375025987625
0.01,42,2024,1,0.074465500145856,0.0,0.0,127509.70690967546,-2.4977422202037886e-12,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16579866595566273
0.01,42,2024,2,0.9255344998541418,0.0,0.0,0.5802863520635386,-1.1367022609375625e-17,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16579866595566273
0.01,42,965,1,0.074465500145856,0.0,0.0,127509.70690967546,-7.41931810645875e-12,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16521070804446936
0.01,42,965,2,0.9255344998541418,0.0,0.0,0.5802863520635386,-3.376471598233451e-17,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16521070804446936
0.01,42,3273,1,0.08958039287260304,0.0,0.0,175078.26029277957,-523.3729064323568,1.8162418264023847,tied_shape,1007,-15581.679108789844,0.1832968331873417
0.01,42,3273,2,0.910419607127399,0.0,0.0,5.4339405933174625,-0.01624403439324451,5.637107754706191e-05,tied_shape,1007,-15581.679108789844,0.1832968331873417
0.01,42,153,1,0.9167339386033911,0.0,0.0,6.714301874929718,0.0018134646715557868,8.292514526590384e-06,tied_shape,1008,-15436.338193966267,0.1750440839678049
0.01,42,153,2,0.08326606139660621,0.0,0.0,178938.96128346637,48.32959415543879,0.22099899043214696,tied_shape,1008,-15436.338193966267,0.1750440839678049
0.01,42,2544,1,0.9167339386033913,0.0,0.0,6.714301874929704,0.0018134646715557855,8.29251452659037e-06,tied_shape,1008,-15436.338193966292,0.18949537537992
0.01,42,2544,2,0.08326606139660632,0.0,0.0,178938.9612834662,48.32959415543881,0.22099899043214685,tied_shape,1008,-15436.338193966292,0.18949537537992
0.01,42,464,1,0.9167339386033913,0.0,0.0,6.714301874929788,-0.0018134646715558028,8.292514526590482e-06,tied_shape,1008,-15436.338193966121,0.19354920834302902
0.01,42,464,2,0.08326606139660617,0.0,0.0,178938.96128346657,-48.32959415543877,0.22099899043214752,tied_shape,1008,-15436.338193966121,0.19354920834302902
0.01,42,1859,1,0.09614707046182397,0.0,0.0,195364.19474791232,262.6383459136325,5.113615979295324,tied_shape,1006,22268.996579451905,0.1796114994212985
0.01,42,1859,2,0.9038529295381754,0.0,0.0,14.034408637247855,0.018867192502285083,0.0003673476419770509,tied_shape,1006,22268.996579451905,0.1796114994212985
0.01,42,159,1,0.9140713020624831,0.0,0.0,4.449819642422151,0.02179094681220428,0.00011022798707989341,tied_shape,1008,-24232.038729988653,0.17654562462121248
0.01,42,159,2,0.08592869793751856,0.0,0.0,151049.89612362388,739.697452238134,3.7417080547720962,tied_shape,1008,-24232.038729988653,0.17654562462121248
0.01,42,223,1,0.9064550146359731,0.0,0.0,11.998039324646856,-0.015866061362614488,0.0001674359267767929,tied_shape,1005,13977.035522741535,0.1784097095951438
0.01,42,223,2,0.09354498536402384,0.0,0.0,198742.7794020914,-262.81503569442157,2.773509950998959,tied_shape,1005,13977.035522741535,0.1784097095951438
0.01,42,531,1,0.08228165288696333,0.0,0.0,229923.20730396587,-238.74699081239694,16.220220844172346,tied_shape,1003,12561.34058358601,0.17840229161083698
0.01,42,531,2,0.9177183471130398,0.0,0.0,4.811398142540059,-0.004996045599751781,0.00033942611255446877,tied_shape,1003,12561.34058358601,0.17840229161083698
0.01,42,952,1,0.08228165288696335,0.0,0.0,229923.2073039658,-238.74699081239385,16.22022084417234,tied_shape,1003,12561.34058358603,0.20121254213154316
0.01,42,952,2,0.9177183471130399,0.0,0.0,4.81139814254006,-0.004996045599751719,0.00033942611255446877,tied_shape,1003,12561.34058358603,0.20121254213154316
0.01,42,230,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16817779187113047
0.01,42,230,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16817779187113047
0.01,42,2549,1,0.9062605174597641,0.0,0.0,11.699649682871035,0.0131023691486617,0.0002538299205143907,tied_shape,1008,17791.994961453216,0.18114474974572659
0.01,42,2549,2,0.09373948254023198,0.0,0.0,200004.8825220786,223.98429639954176,4.339208848910701,tied_shape,1008,17791.994961453216,0.18114474974572659
0.01,42,2705,1,0.9062605174597641,0.0,0.0,11.699649682871033,-0.013102369148661702,0.000253829920514391,tied_shape,1008,17791.994961453212,0.17705191671848297
0.01,42,2705,2,0.09373948254023196,0.0,0.0,200004.88252207867,-223.98429639954188,4.339208848910708,tied_shape,1008,17791.994961453212,0.17705191671848297
0.01,42,394,1,0.9062605174597641,0.0,0.0,11.699649682871042,-0.01310236914866171,0.0002538299205143913,tied_shape,1008,17791.994961453234,0.17703129164874554
0.01,42,394,2,0.09373948254023193,0.0,0.0,200004.88252207878,-223.984296399542,4.339208848910711,tied_shape,1008,17791.994961453234,0.17703129164874554
0.01,42,149,1,0.9062605174597641,0.0,0.0,11.69964968287104,-0.013102369148661709,0.0002538299205143912,tied_shape,1008,17791.99496145322,0.17693587485700846
0.01,42,149,2,0.09373948254023193,0.0,0.0,200004.88252207878,-223.984296399542,4.339208848910711,tied_shape,1008,17791.99496145322,0.17693587485700846
0.01,42,773,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16643504053354263
0.01,42,773,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16643504053354263
0.01,42,2648,1,0.09109539091948565,0.0,0.0,191303.11938755302,1672.812781405447,15.211336914700823,tied_shape,1007,-1699.658144442909,0.19193170871585608
0.01,42,2648,2,0.9089046090805128,0.0,0.0,9.06081794381919,0.07923055366234004,0.0007204647519990626,tied_shape,1007,-1699.658144442909,0.19193170871585608
0.01,42,2443,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16617791634052992
0.01,42,2443,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16617791634052992
0.01,42,1579,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16580449976027012
0.01,42,1579,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16580449976027012
0.01,42,3075,1,0.906455014635973,0.0,0.0,11.998039324646848,0.015866061362614477,0.0001674359267767929,tied_shape,1005,13977.035522741517,0.17876216676086187
0.01,42,3075,2,0.09354498536402382,0.0,0.0,198742.77940209143,262.81503569442157,2.773509950998961,tied_shape,1005,13977.035522741517,0.17876216676086187
0.01,42,1413,1,0.074465500145856,0.0,0.0,127509.70690967546,3.720947924911448e-12,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16593520808964968
0.01,42,1413,2,0.9255344998541418,0.0,0.0,0.5802863520635386,1.6933732732165947e-17,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16593520808964968
0.01,42,2682,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.17622704152017832
0.01,42,2682,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.17622704152017832
0.01,42,1252,1,0.074465500145856,0.0,0.0,127509.70690967546,7.307825765987439e-12,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16184791643172503
0.01,42,1252,2,0.9255344998541418,0.0,0.0,0.5802863520635386,3.325732336805336e-17,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16184791643172503
0.01,42,3139,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16055212542414665
0.01,42,3139,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16055212542414665
0.01,42,1762,1,0.07882863830927513,0.0,0.0,177293.73296777255,-42.19296136036076,0.1779767999661824,tied_shape,1006,-28487.626016629427,0.16436895728111267
0.01,42,1762,2,0.9211713616907268,0.0,0.0,3.284074970742179,-0.0007815552531134318,3.2967276640735645e-06,tied_shape,1006,-28487.626016629427,0.16436895728111267
0.01,42,1421,1,0.09819991448230792,0.0,0.0,163321.0460060916,425.35570595314596,1.371295477529155,tied_shape,1004,-2407.594808925715,0.17918379232287407
0.01,42,1421,2,0.9018000855176873,0.0,0.0,11.348848636131061,0.029557106333967974,9.528854480462355e-05,tied_shape,1004,-2407.594808925715,0.17918379232287407
0.01,42,2474,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.167603250592947
0.01,42,2474,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.167603250592947
0.01,42,292,1,0.074465500145856,0.0,0.0,127509.70690967546,4.483252549976046e-12,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.1667775409296155
0.01,42,292,2,0.9255344998541418,0.0,0.0,0.5802863520635386,2.0402919359292714e-17,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.1667775409296155
0.01,42,20,1,0.074465500145856,0.0,0.0,127509.70690967546,3.638397866278666e-12,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16811462491750717
0.01,42,20,2,0.9255344998541418,0.0,0.0,0.5802863520635386,1.655805409916132e-17,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16811462491750717
0.01,42,3123,1,0.074465500145856,0.0,0.0,127509.70690967546,-3.641820772803979e-12,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16526520811021328
0.01,42,3123,2,0.9255344998541418,0.0,0.0,0.5802863520635386,-1.6573631469615437e-17,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16526520811021328
0.01,42,3174,1,0.9127170959690188,0.0,0.0,6.076134207832595,0.0845566951227991,0.0012310100081154767,tied_shape,1005,468.70888284193023,0.20131291542202234
0.01,42,3174,2,0.08728290403098123,0.0,0.0,211429.90426081538,2942.3007035260216,42.83518422362201,tied_shape,1005,468.70888284193023,0.20131291542202234
0.01,42,749,1,0.09381169378814032,0.0,0.0,198427.2345620463,-3782.3708718207204,74.65067958914041,tied_shape,1004,8111.012065342753,0.18486291635781527
0.01,42,749,2,0.9061883062118626,0.0,0.0,7.734681956709338,-0.14743659458050248,0.0029098791088259966,tied_shape,1004,8111.012065342753,0.18486291635781527
0.01,42,1480,1,0.08303472425877835,0.0,0.0,161355.50849385385,-705.1647495601017,3.2188239953639446,tied_shape,1004,-24205.39098245509,0.1726273326203227
0.01,42,1480,2,0.9169652757412241,0.0,0.0,4.433566068980784,-0.01937581515421325,8.844364212338206e-05,tied_shape,1004,-24205.39098245509,0.1726273326203227
0.01,42,622,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16610187571495771
0.01,42,622,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16610187571495771
0.01,42,300,1,0.08308432168324731,0.0,0.0,161753.27030754703,-713.2366782279294,3.283383384382154,tied_shape,1004,-24019.347072343295,0.17183116544038057
0.01,42,300,2,0.9169156783167551,0.0,0.0,4.468046103867608,-0.019701452435753858,9.069559032840054e-05,tied_shape,1004,-24019.347072343295,0.17183116544038057
0.01,42,1216,1,0.08958039287260304,0.0,0.0,175078.2602927794,-523.3729064323563,1.816241826402383,tied_shape,1007,-15581.679108789906,0.17784958332777023
0.01,42,1216,2,0.9104196071273992,0.0,0.0,5.433940593317441,-0.01624403439324445,5.637107754706169e-05,tied_shape,1007,-15581.679108789906,0.17784958332777023
0.01,42,2499,1,0.9164011815885809,0.0,0.0,5.156835016249468,0.0199305480653252,8.694728983848356e-05,tied_shape,1005,-15059.688980689827,0.16689808294177055
0.01,42,2499,2,0.08359881841141814,0.0,0.0,197584.67216699928,763.64103043575,3.331394489917256,tied_shape,1005,-15059.688980689827,0.16689808294177055
0.01,42,1511,1,0.9164011815885811,0.0,0.0,5.156835016249458,0.019930548065325675,8.694728983848736e-05,tied_shape,1005,-15059.688980689878,0.16703816689550877
0.01,42,1511,2,0.08359881841141793,0.0,0.0,197584.6721669993,763.6410304357697,3.3313944899174093,tied_shape,1005,-15059.688980689878,0.16703816689550877
0.01,42,1741,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16028612572699785
0.01,42,1741,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16028612572699785
0.01,42,2715,1,0.08958039287260294,0.0,0.0,175078.26029277974,523.3729064323574,1.8162418264023865,tied_shape,1007,-15581.67910878989,0.1900399997830391
0.01,42,2715,2,0.9104196071273992,0.0,0.0,5.433940593317455,0.01624403439324449,5.6371077547061836e-05,tied_shape,1007,-15581.67910878989,0.1900399997830391
0.01,42,1462,1,0.09819991448230814,0.0,0.0,163321.04600609178,425.35570595316176,1.3712954775292427,tied_shape,1004,-2407.5948089257195,0.18609591759741306
0.01,42,1462,2,0.9018000855176873,0.0,0.0,11.348848636130878,0.029557106333968564,9.528854480462799e-05,tied_shape,1004,-2407.5948089257195,0.18609591759741306
0.01,42,2262,1,0.09819991448230804,0.0,0.0,163321.0460060919,-425.35570595316204,1.3712954775292434,tied_shape,1004,-2407.594808925708,0.18492866586893797
0.01,42,2262,2,0.9018000855176875,0.0,0.0,11.348848636130915,-0.02955710633396866,9.528854480462829e-05,tied_shape,1004,-2407.594808925708,0.18492866586893797
0.01,42,316,1,0.074465500145856,0.0,0.0,127509.70690967546,0.0,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.16567487455904484
0.01,42,316,2,0.9255344998541418,0.0,0.0,0.5802863520635386,0.0,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.16567487455904484
0.01,42,1458,1,0.916733938603391,0.0,0.0,6.714301874929796,-0.0018134646715558427,8.292514526590296e-06,tied_shape,1008,-15436.338193966229,0.17337204236537218
0.01,42,1458,2,0.08326606139660671,0.0,0.0,178938.96128346407,-48.3295941554391,0.22099899043213925,tied_shape,1008,-15436.338193966229,0.17337204236537218
0.01,42,1603,1,0.0843204902028172,0.0,0.0,155769.17401508192,-602.5093291946303,2.4568674562970143,tied_shape,1004,-21877.785670886584,0.17813720740377903
0.01,42,1603,2,0.9156795097971818,0.0,0.0,5.253475862786262,-0.020320247815662575,8.286038596103587e-05,tied_shape,1004,-21877.785670886584,0.17813720740377903
0.01,42,2997,1,0.074465500145856,0.0,0.0,127509.70690967546,2.076534959008025e-12,0.06375482157742693,tied_shape,1002,-60559.89528875378,0.1604221248999238
0.01,42,2997,2,0.9255344998541418,0.0,0.0,0.5802863520635386,9.450142467575085e-18,2.901430309602538e-07,tied_shape,1002,-60559.89528875378,0.1604221248999238
0.01,42,3193,1,0.08432049020281729,0.0,0.0,155769.17401508073,602.5093291946257,2.456867456296995,tied_shape,1004,-21877.7856708866,0.1720334580168128
0.01,42,3193,2,0.9156795097971815,0.0,0.0,5.2534758627862645,0.020320247815662586,8.286038596103588e-05,tied_shape,1004,-21877.7856708866,0.1720334580168128
